Gamma,Max Error (Default),Residual Error,Boundary Residual Error
3.62932416909916,1.0799601997429908e-05,0.0015024701425945253,1.1145149175370572e-05
4.048462346004517,3.0987069075671947e-06,0.00045669228707248544,3.1023467356727785e-06
4.5160053506834075,4.837892878112315e-07,5.908342829186175e-05,4.837892878112315e-07
5.037543290362718,1.5657290179660333e-07,6.228239207715924e-05,1.569195983430749e-07
5.619311854543787,3.756607275251511e-08,7.29399133578279e-06,3.755302412089545e-08
6.268266871080867,5.882364761955472e-09,1.8700564257539964e-06,5.893091667430461e-09
6.992167472484909,7.109409727590332e-10,2.7789332524008614e-07,7.121800787990296e-10
7.799668866817983,5.5143056787443356e-11,2.8306950561329813e-08,5.528792701436913e-11
8.700425822379502,1.0003442518780048e-11,1.6381699607936895e-09,1.0034972852679402e-11
9.705208103483265,1.0004774786409598e-11,3.048246099979224e-10,1.0043743614573941e-11
10.826029237515721,1.1224021712052945e-11,1.1744898387178182e-09,1.1264877919359151e-11
12.076290152859299,1.3349987781907657e-11,1.4969324446667542e-08,1.2495116052946287e-11
13.470939405065934,1.6862855556354361e-10,3.958723775454587e-07,6.031103096321502e-11
15.02665190700077,2.268751186917939e-09,4.620886578265981e-06,5.681226045162191e-10
16.762028299916114,1.781812719592324e-08,3.131483948415337e-05,4.550150409232678e-09
18.697817349205355,9.329142613978547e-08,0.00016485041455815974,1.6814571193735084e-08
20.85716402387856,3.480819878998176e-07,0.0006219962585198857,1.7573580202157046e-08
23.26588622588413,1.0601924678166341e-06,0.0019477201652726706,9.137060361097404e-08
25.95278347794886,3.0067169977110453e-06,0.005626162479362762,3.9474555388330224e-07
28.949981260715965,7.875647172639333e-06,0.014921670663074593,1.0875069945959215e-06
32.29331511619592,1.8959697326903502e-05,0.03614256418919126,2.6402473747300093e-06
36.02275911000493,4.367559089168971e-05,0.08061817897245227,5.9436827862663355e-06
40.182903775235005,0.00010264840775864315,0.1661926823689761,1.1925673993717911e-05
44.82348925241932,0.00021819915792820055,0.31583819819426573,2.0968998342280054e-05
49.99999999999999,0.0004132471183070363,0.5705560161571945,3.2649083980373916e-05
